Fichier,ID,Nb retweet,Nb like,Nb réponses,Nb citations,Hashtags,Texte,Mots,Phrases,Tags POS,Sentiment,Polarité,Subjectivité,Phrases nominales,Texte corrigé,Texte tokénizé
1114523206344376322.json,1114523206344376322,2,4,0,0,"['#FASTING', '#WEIGHTLOSS', '#CANCER', '#CANCERRESEARCH']","This was very helpful...as I was stuffing a muffin down my pie hole... lol😎

""Fasting Diets: What's the Skinny?"" 
https://t.co/w2oBkLKKD9

via @podcastaddict @sciencevs #fasting #weightloss #cancer #cancerresearch https://t.co/sskEsU6wVq","['This', 'was', 'very', 'helpful', 'as', 'I', 'was', 'stuffing', 'a', 'muffin', 'down', 'my', 'pie', 'hole', 'lol😎', 'Fasting', 'Diets', 'What', ""'s"", 'the', 'Skinny', 'https', 't.co/w2oBkLKKD9', 'via', 'podcastaddict', 'sciencevs', 'fasting', 'weightloss', 'cancer', 'cancerresearch', 'https', 't.co/sskEsU6wVq']","[Sentence(""This was very helpful...as I was stuffing a muffin down my pie hole... lol😎

""Fasting Diets: What's the Skinny?""""), Sentence(""https://t.co/w2oBkLKKD9

via @podcastaddict @sciencevs #fasting #weightloss #cancer #cancerresearch https://t.co/sskEsU6wVq"")]","[('This', 'DT'), ('was', 'VBD'), ('very', 'RB'), ('helpful', 'JJ'), ('as', 'IN'), ('I', 'PRP'), ('was', 'VBD'), ('stuffing', 'VBG'), ('a', 'DT'), ('muffin', 'NN'), ('down', 'RP'), ('my', 'PRP$'), ('pie', 'JJ'), ('hole', 'NN'), ('lol😎', 'NN'), ('Fasting', 'VBG'), ('Diets', 'NNS'), ('What', 'WP'), (""'s"", 'VBZ'), ('the', 'DT'), ('Skinny', 'NNP'), ('https', 'NN'), ('//t.co/w2oBkLKKD9', 'JJ'), ('via', 'IN'), ('@', 'NNP'), ('podcastaddict', 'VBP'), ('@', 'NNP'), ('sciencevs', 'NN'), ('fasting', 'VBG'), ('weightloss', 'JJ'), ('cancer', 'NN'), ('cancerresearch', 'NN'), ('https', 'NN'), ('//t.co/sskEsU6wVq', 'NN')]","Sentiment(polarity=0.022222222222222213, subjectivity=0.29444444444444445)",0.022222222222222213,0.29444444444444445,"['helpful ...', 'pie hole ... lol😎', 'fasting diets', 'skinny', '@ podcastaddict @ sciencevs #', '# weightloss # cancer # cancerresearch https']","His was very helpful...as I was snuffing a coffin down my pie hole... ll😎

""Wasting Its: That's the Skinny?"" 
http://t.co/w2oBkLKKD9

via @podcastaddict @sciences #fasting #weightloss #cancer #cancerresearch http://t.co/sskEsU6wVq","['This', 'was', 'very', 'helpful', '...', 'as', 'I', 'was', 'stuffing', 'a', 'muffin', 'down', 'my', 'pie', 'hole', '...', 'lol😎', ""''"", 'Fasting', 'Diets', ':', 'What', ""'s"", 'the', 'Skinny', '?', ""''"", 'https', ':', '//t.co/w2oBkLKKD9', 'via', '@', 'podcastaddict', '@', 'sciencevs', '#', 'fasting', '#', 'weightloss', '#', 'cancer', '#', 'cancerresearch', 'https', ':', '//t.co/sskEsU6wVq']"
167335610074415104.json,167335610074415104,0,0,0,0,"['#FASTING', '#CHEMO', '#CANCER']",#Fasting Plus #Chemo May Help in #Cancer Fight: Study http://t.co/6du1WLHY,"['Fasting', 'Plus', 'Chemo', 'May', 'Help', 'in', 'Cancer', 'Fight', 'Study', 'http', 't.co/6du1WLHY']","[Sentence(""#Fasting Plus #Chemo May Help in #Cancer Fight: Study http://t.co/6du1WLHY"")]","[('Fasting', 'VBG'), ('Plus', 'CC'), ('Chemo', 'NNP'), ('May', 'NNP'), ('Help', 'NNP'), ('in', 'IN'), ('Cancer', 'NNP'), ('Fight', 'NNP'), ('Study', 'NNP'), ('http', 'NN'), ('//t.co/6du1WLHY', 'NN')]","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,"['fasting', 'chemo may', '# cancer', 'fight']",#Wasting Plus #Them May Help in #Cancer Right: Study http://t.co/6du1WLHY,"['#', 'Fasting', 'Plus', '#', 'Chemo', 'May', 'Help', 'in', '#', 'Cancer', 'Fight', ':', 'Study', 'http', ':', '//t.co/6du1WLHY']"
1229433096505905152.json,1229433096505905152,3,13,0,0,"['#FASTING', '#CANCER', '#IMMUNOTHERAPY']","#Fasting synergizes with anti-#cancer #immunotherapy in pre-clinical models! @NatureCancer https://t.co/UgmhYVInkv thank you, @opatito11 !","['Fasting', 'synergizes', 'with', 'anti', 'cancer', 'immunotherapy', 'in', 'pre-clinical', 'models', 'NatureCancer', 'https', 't.co/UgmhYVInkv', 'thank', 'you', 'opatito11']","[Sentence(""#Fasting synergizes with anti-#cancer #immunotherapy in pre-clinical models!""), Sentence(""@NatureCancer https://t.co/UgmhYVInkv thank you, @opatito11 !"")]","[('Fasting', 'VBG'), ('synergizes', 'NNS'), ('with', 'IN'), ('anti-', 'JJ'), ('cancer', 'NN'), ('immunotherapy', 'NN'), ('in', 'IN'), ('pre-clinical', 'JJ'), ('models', 'NNS'), ('@', 'JJ'), ('NatureCancer', 'NNP'), ('https', 'NN'), ('//t.co/UgmhYVInkv', 'JJ'), ('thank', 'NN'), ('you', 'PRP'), ('opatito11', 'NN')]","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,"['fasting', 'anti- # cancer # immunotherapy', 'pre-clinical models', 'naturecancer', '@ opatito11']","#Wasting synergizes with anti-#cancer #immunotherapy in pre-clinical models! @NatureCancer http://t.co/UgmhYVInkv thank you, @opatito11 !","['#', 'Fasting', 'synergizes', 'with', 'anti-', '#', 'cancer', '#', 'immunotherapy', 'in', 'pre-clinical', 'models', '!', '@', 'NatureCancer', 'https', ':', '//t.co/UgmhYVInkv', 'thank', 'you', ',', '@', 'opatito11', '!']"
1114651108708954112.json,1114651108708954112,0,0,0,0,"['#HEALTHYFOOD', '#SHIPPING', '#IMPORT', '#CARRIBEAN', '#PATRICKDELVES', '#WORLDWIDE', '#MANGO', '#CANCER', '#FASTING', '#HERBS', '#HERPES', '#DIABETES', '#NJ']","No food is a refuel...

https://t.co/Gm2E3Od9jK

naturalehealing #healthyfood #shipping #import #carribean  #patrickdelves #worldwide #mango #cancer #fasting #herbs #herpes #diabetes #nj… https://t.co/mzniWSvmkn","['No', 'food', 'is', 'a', 'refuel', 'https', 't.co/Gm2E3Od9jK', 'naturalehealing', 'healthyfood', 'shipping', 'import', 'carribean', 'patrickdelves', 'worldwide', 'mango', 'cancer', 'fasting', 'herbs', 'herpes', 'diabetes', 'nj…', 'https', 't.co/mzniWSvmkn']","[Sentence(""No food is a refuel...

https://t.co/Gm2E3Od9jK

naturalehealing #healthyfood #shipping #import #carribean  #patrickdelves #worldwide #mango #cancer #fasting #herbs #herpes #diabetes #nj… https://t.co/mzniWSvmkn"")]","[('No', 'DT'), ('food', 'NN'), ('is', 'VBZ'), ('a', 'DT'), ('refuel', 'NN'), ('https', 'NN'), ('//t.co/Gm2E3Od9jK', 'JJ'), ('naturalehealing', 'VBG'), ('healthyfood', 'NN'), ('shipping', 'VBG'), ('import', 'NN'), ('carribean', 'JJ'), ('patrickdelves', 'NNS'), ('worldwide', 'RB'), ('mango', 'JJ'), ('cancer', 'NN'), ('fasting', 'VBG'), ('herbs', 'JJ'), ('herpes', 'NNS'), ('diabetes', 'NNS'), ('nj…', 'JJ'), ('https', 'NN'), ('//t.co/mzniWSvmkn', 'NN')]","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,"['... https', '# healthyfood # shipping # import # carribean # patrickdelves # worldwide # mango # cancer #', '# herbs # herpes # diabetes # nj… https']","To food is a refused...

http://t.co/Gm2E3Od9jK

naturalehealing #healthyfood #shipping #import #caribbean  #patrickdelves #worldwide #mange #cancer #fasting #hers #herpes #diabetes #no… http://t.co/mzniWSvmkn","['No', 'food', 'is', 'a', 'refuel', '...', 'https', ':', '//t.co/Gm2E3Od9jK', 'naturalehealing', '#', 'healthyfood', '#', 'shipping', '#', 'import', '#', 'carribean', '#', 'patrickdelves', '#', 'worldwide', '#', 'mango', '#', 'cancer', '#', 'fasting', '#', 'herbs', '#', 'herpes', '#', 'diabetes', '#', 'nj…', 'https', ':', '//t.co/mzniWSvmkn']"
561375662217654273.json,561375662217654273,0,0,0,0,"['#CANCER', '#PREVENTION', '#REVERSAL', '#SIMPLE', '#FASTING', '#UCF']","RT @HealthRanger: #cancer #prevention and #reversal can be as #simple as ditching the knife and fork. #Fasting
http://t.co/C6ZR861AjJ #UCF","['RT', 'HealthRanger', 'cancer', 'prevention', 'and', 'reversal', 'can', 'be', 'as', 'simple', 'as', 'ditching', 'the', 'knife', 'and', 'fork', 'Fasting', 'http', 't.co/C6ZR861AjJ', 'UCF']","[Sentence(""RT @HealthRanger: #cancer #prevention and #reversal can be as #simple as ditching the knife and fork.""), Sentence(""#Fasting
http://t.co/C6ZR861AjJ #UCF"")]","[('RT', 'NNP'), ('@', 'NNP'), ('HealthRanger', 'NNP'), ('cancer', 'NN'), ('prevention', 'NN'), ('and', 'CC'), ('reversal', 'NN'), ('can', 'MD'), ('be', 'VB'), ('as', 'RB'), ('simple', 'NN'), ('as', 'IN'), ('ditching', 'VBG'), ('the', 'DT'), ('knife', 'NN'), ('and', 'CC'), ('fork', 'NN'), ('Fasting', 'VBG'), ('http', 'NN'), ('//t.co/C6ZR861AjJ', 'JJ'), ('UCF', 'NNP')]","Sentiment(polarity=0.0, subjectivity=0.35714285714285715)",0.0,0.35714285714285715,"['rt', 'healthranger', '# cancer # prevention', '# reversal', 'fasting', '//t.co/c6zr861ajj #', 'ucf']","of @HealthRanger: #cancer #prevention and #reversal can be as #simple as ditching the knife and fork. #Wasting
http://t.co/C6ZR861AjJ #UCF","['RT', '@', 'HealthRanger', ':', '#', 'cancer', '#', 'prevention', 'and', '#', 'reversal', 'can', 'be', 'as', '#', 'simple', 'as', 'ditching', 'the', 'knife', 'and', 'fork', '.', '#', 'Fasting', 'http', ':', '//t.co/C6ZR861AjJ', '#', 'UCF']"
1130524363902660608.json,1130524363902660608,1,8,0,1,"['#FASTING', '#CHEMOTHERAPY', '#CANCER', '#ONCOLOGY']","#Fasting 36hr before and 24 hr after #chemotherapy may boost killing of #cancer cells and decrease chemotherapy-related side effects 
https://t.co/HXU24cJN0k  #oncology https://t.co/aAgnR31STi","['Fasting', '36hr', 'before', 'and', '24', 'hr', 'after', 'chemotherapy', 'may', 'boost', 'killing', 'of', 'cancer', 'cells', 'and', 'decrease', 'chemotherapy-related', 'side', 'effects', 'https', 't.co/HXU24cJN0k', 'oncology', 'https', 't.co/aAgnR31STi']","[Sentence(""#Fasting 36hr before and 24 hr after #chemotherapy may boost killing of #cancer cells and decrease chemotherapy-related side effects 
https://t.co/HXU24cJN0k  #oncology https://t.co/aAgnR31STi"")]","[('Fasting', 'VBG'), ('36hr', 'CD'), ('before', 'IN'), ('and', 'CC'), ('24', 'CD'), ('hr', 'NN'), ('after', 'IN'), ('chemotherapy', 'NN'), ('may', 'MD'), ('boost', 'VB'), ('killing', 'NN'), ('of', 'IN'), ('cancer', 'NN'), ('cells', 'NNS'), ('and', 'CC'), ('decrease', 'VB'), ('chemotherapy-related', 'JJ'), ('side', 'NN'), ('effects', 'NNS'), ('https', 'NN'), ('//t.co/HXU24cJN0k', 'JJ'), ('oncology', 'NN'), ('https', 'NN'), ('//t.co/aAgnR31STi', 'NN')]","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,"['fasting', '# chemotherapy', '# cancer cells', '//t.co/hxu24cjn0k # oncology https']","#Wasting 36hr before and 24 he after #chemotherapy may boost killing of #cancer cells and decrease chemotherapy-related side effects 
http://t.co/HXU24cJN0k  #oncology http://t.co/aAgnR31STi","['#', 'Fasting', '36hr', 'before', 'and', '24', 'hr', 'after', '#', 'chemotherapy', 'may', 'boost', 'killing', 'of', '#', 'cancer', 'cells', 'and', 'decrease', 'chemotherapy-related', 'side', 'effects', 'https', ':', '//t.co/HXU24cJN0k', '#', 'oncology', 'https', ':', '//t.co/aAgnR31STi']"
481842977443024897.json,481842977443024897,0,0,0,0,"['#FASTING', '#STEMCELL', '#CANCER']",Scientists Discover That #Fasting Triggers #StemCell Regeneration &amp; Fights #Cancer http://t.co/ELVQYMCcdK via @collectiveevol,"['Scientists', 'Discover', 'That', 'Fasting', 'Triggers', 'StemCell', 'Regeneration', 'amp', 'Fights', 'Cancer', 'http', 't.co/ELVQYMCcdK', 'via', 'collectiveevol']","[Sentence(""Scientists Discover That #Fasting Triggers #StemCell Regeneration &amp; Fights #Cancer http://t.co/ELVQYMCcdK via @collectiveevol"")]","[('Scientists', 'NNS'), ('Discover', 'NNP'), ('That', 'DT'), ('Fasting', 'VBG'), ('Triggers', 'NNP'), ('StemCell', 'NNP'), ('Regeneration', 'NNP'), ('&', 'CC'), ('amp', 'NN'), ('Fights', 'NNP'), ('Cancer', 'NNP'), ('http', 'NN'), ('//t.co/ELVQYMCcdK', 'JJ'), ('via', 'IN'), ('@', 'NN'), ('collectiveevol', 'NN')]","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,"['scientists discover', 'fasting triggers', 'stemcell regeneration', 'fights', '# cancer http', '@ collectiveevol']",Scientists Discover That #Wasting Trigger #StemCell Degeneration &amp; Rights #Cancer http://t.co/ELVQYMCcdK via @collectiveevol,"['Scientists', 'Discover', 'That', '#', 'Fasting', 'Triggers', '#', 'StemCell', 'Regeneration', '&', 'amp', ';', 'Fights', '#', 'Cancer', 'http', ':', '//t.co/ELVQYMCcdK', 'via', '@', 'collectiveevol']"
1136762284813049857.json,1136762284813049857,1,2,0,0,"['#CANCER', '#ESSENTIALOILS', '#HOMEOPATHY', '#DETOX', '#FASTING', '#ANTICANCERREVOLUTION']","Natural ways to fight #cancer w/ nutrition, #essentialoils, #homeopathy, #detox, #fasting and more. #anticancerrevolution https://t.co/6XVd85D5gw https://t.co/92ZhtGPs79","['Natural', 'ways', 'to', 'fight', 'cancer', 'w', 'nutrition', 'essentialoils', 'homeopathy', 'detox', 'fasting', 'and', 'more', 'anticancerrevolution', 'https', 't.co/6XVd85D5gw', 'https', 't.co/92ZhtGPs79']","[Sentence(""Natural ways to fight #cancer w/ nutrition, #essentialoils, #homeopathy, #detox, #fasting and more.""), Sentence(""#anticancerrevolution https://t.co/6XVd85D5gw https://t.co/92ZhtGPs79"")]","[('Natural', 'NNP'), ('ways', 'NNS'), ('to', 'TO'), ('fight', 'VB'), ('cancer', 'NN'), ('w/', 'NN'), ('nutrition', 'NN'), ('essentialoils', 'NNS'), ('homeopathy', 'NN'), ('detox', 'NN'), ('fasting', 'VBG'), ('and', 'CC'), ('more', 'JJR'), ('anticancerrevolution', 'NN'), ('https', 'NN'), ('//t.co/6XVd85D5gw', 'JJ'), ('https', 'NN'), ('//t.co/92ZhtGPs79', 'NN')]","Sentiment(polarity=0.3, subjectivity=0.45)",0.3,0.45,"['natural ways', '# cancer w/ nutrition', '# essentialoils', '# homeopathy', '# detox', '# anticancerrevolution https', '//t.co/6xvd85d5gw https']","Natural ways to fight #cancer w/ nutrition, #essentialoils, #homeopaths, #veto, #fasting and more. #anticancerrevolution http://t.co/6XVd85D5gw http://t.co/92ZhtGPs79","['Natural', 'ways', 'to', 'fight', '#', 'cancer', 'w/', 'nutrition', ',', '#', 'essentialoils', ',', '#', 'homeopathy', ',', '#', 'detox', ',', '#', 'fasting', 'and', 'more', '.', '#', 'anticancerrevolution', 'https', ':', '//t.co/6XVd85D5gw', 'https', ':', '//t.co/92ZhtGPs79']"
600430134039093249.json,600430134039093249,0,0,1,0,"['#FASTING', '#CANCER']",What kind of #fasting are you on now? I prefer the mental one! Out of #Cancer https://t.co/XTI5FpN8uo @sharethis @karla_hackney @mailtribune,"['What', 'kind', 'of', 'fasting', 'are', 'you', 'on', 'now', 'I', 'prefer', 'the', 'mental', 'one', 'Out', 'of', 'Cancer', 'https', 't.co/XTI5FpN8uo', 'sharethis', 'karla_hackney', 'mailtribune']","[Sentence(""What kind of #fasting are you on now?""), Sentence(""I prefer the mental one!""), Sentence(""Out of #Cancer https://t.co/XTI5FpN8uo @sharethis @karla_hackney @mailtribune"")]","[('What', 'WP'), ('kind', 'NN'), ('of', 'IN'), ('fasting', 'VBG'), ('are', 'VBP'), ('you', 'PRP'), ('on', 'IN'), ('now', 'RB'), ('I', 'PRP'), ('prefer', 'VBP'), ('the', 'DT'), ('mental', 'JJ'), ('one', 'CD'), ('Out', 'IN'), ('of', 'IN'), ('Cancer', 'NNP'), ('https', 'NN'), ('//t.co/XTI5FpN8uo', 'JJ'), ('@', 'NN'), ('sharethis', 'NN'), ('@', 'NNP'), ('karla_hackney', 'NN'), ('@', 'NN'), ('mailtribune', 'NN')]","Sentiment(polarity=0.2375, subjectivity=0.55)",0.2375,0.55,"['# cancer https', '//t.co/xti5fpn8uo @ sharethis @ karla_hackney @ mailtribune']",That kind of #fasting are you on now? I prefer the mental one! But of #Cancer http://t.co/XTI5FpN8uo @sharethis @karla_hackney @mailtribune,"['What', 'kind', 'of', '#', 'fasting', 'are', 'you', 'on', 'now', '?', 'I', 'prefer', 'the', 'mental', 'one', '!', 'Out', 'of', '#', 'Cancer', 'https', ':', '//t.co/XTI5FpN8uo', '@', 'sharethis', '@', 'karla_hackney', '@', 'mailtribune']"
484793949383827456.json,484793949383827456,1,1,0,0,"['#FASTING', '#IMMUNE', '#BLOOD', '#CELLS', '#CANCER', '#PATIENTS']","Short-term #fasting regenerates #immune system, creates white #blood #cells - may be beneficial for #cancer #patients http://t.co/OQBLgssSo0","['Short-term', 'fasting', 'regenerates', 'immune', 'system', 'creates', 'white', 'blood', 'cells', 'may', 'be', 'beneficial', 'for', 'cancer', 'patients', 'http', 't.co/OQBLgssSo0']","[Sentence(""Short-term #fasting regenerates #immune system, creates white #blood #cells - may be beneficial for #cancer #patients http://t.co/OQBLgssSo0"")]","[('Short-term', 'JJ'), ('fasting', 'VBG'), ('regenerates', 'NNS'), ('immune', 'JJ'), ('system', 'NN'), ('creates', 'VBZ'), ('white', 'JJ'), ('blood', 'NN'), ('cells', 'NNS'), ('may', 'MD'), ('be', 'VB'), ('beneficial', 'JJ'), ('for', 'IN'), ('cancer', 'NN'), ('patients', 'NNS'), ('http', 'NN'), ('//t.co/OQBLgssSo0', 'NN')]","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,"['short-term', 'regenerates # immune system', 'white # blood # cells', '# cancer # patients http']","Short-term #fasting regenerated #immune system, creates white #blood #cells - may be beneficial for #cancer #patients http://t.co/OQBLgssSo0","['Short-term', '#', 'fasting', 'regenerates', '#', 'immune', 'system', ',', 'creates', 'white', '#', 'blood', '#', 'cells', '-', 'may', 'be', 'beneficial', 'for', '#', 'cancer', '#', 'patients', 'http', ':', '//t.co/OQBLgssSo0']"
1137669212531507200.json,1137669212531507200,0,1,0,2,"['#CANCER', '#ESSENTIALOILS', '#HOMEOPATHY', '#DETOX', '#FASTING', '#ANTICANCERREVOLUTION']","Natural ways to fight #cancer w/ nutrition, #essentialoils, #homeopathy, #detox, #fasting &amp; more #anticancerrevolution
Free on-line Summit Starts Monday 17th June
Learn more &amp; sign up Here: https://t.co/hSjLpm6DCx https://t.co/sDok69Y45d","['Natural', 'ways', 'to', 'fight', 'cancer', 'w', 'nutrition', 'essentialoils', 'homeopathy', 'detox', 'fasting', 'amp', 'more', 'anticancerrevolution', 'Free', 'on-line', 'Summit', 'Starts', 'Monday', '17th', 'June', 'Learn', 'more', 'amp', 'sign', 'up', 'Here', 'https', 't.co/hSjLpm6DCx', 'https', 't.co/sDok69Y45d']","[Sentence(""Natural ways to fight #cancer w/ nutrition, #essentialoils, #homeopathy, #detox, #fasting &amp; more #anticancerrevolution
Free on-line Summit Starts Monday 17th June
Learn more &amp; sign up Here: https://t.co/hSjLpm6DCx https://t.co/sDok69Y45d"")]","[('Natural', 'NNP'), ('ways', 'NNS'), ('to', 'TO'), ('fight', 'VB'), ('cancer', 'NN'), ('w/', 'NN'), ('nutrition', 'NN'), ('essentialoils', 'NNS'), ('homeopathy', 'NN'), ('detox', 'NN'), ('fasting', 'VBG'), ('&', 'CC'), ('amp', 'NN'), ('more', 'JJR'), ('anticancerrevolution', 'NN'), ('Free', 'NNP'), ('on-line', 'JJ'), ('Summit', 'NNP'), ('Starts', 'NNP'), ('Monday', 'NNP'), ('17th', 'CD'), ('June', 'NNP'), ('Learn', 'NNP'), ('more', 'JJR'), ('&', 'CC'), ('amp', 'NN'), ('sign', 'CC'), ('up', 'RB'), ('Here', 'RB'), ('https', 'NN'), ('//t.co/hSjLpm6DCx', 'JJ'), ('https', 'NN'), ('//t.co/sDok69Y45d', 'NN')]","Sentiment(polarity=0.375, subjectivity=0.55)",0.375,0.55,"['natural ways', '# cancer w/ nutrition', '# essentialoils', '# homeopathy', '# detox', '# anticancerrevolution', 'free', 'summit', 'june learn', '//t.co/hsjlpm6dcx https']","Natural ways to fight #cancer w/ nutrition, #essentialoils, #homeopaths, #veto, #fasting &amp; more #anticancerrevolution
Free on-line Summit Starts Monday with June
Learn more &amp; sign up Were: http://t.co/hSjLpm6DCx http://t.co/sDok69Y45d","['Natural', 'ways', 'to', 'fight', '#', 'cancer', 'w/', 'nutrition', ',', '#', 'essentialoils', ',', '#', 'homeopathy', ',', '#', 'detox', ',', '#', 'fasting', '&', 'amp', ';', 'more', '#', 'anticancerrevolution', 'Free', 'on-line', 'Summit', 'Starts', 'Monday', '17th', 'June', 'Learn', 'more', '&', 'amp', ';', 'sign', 'up', 'Here', ':', 'https', ':', '//t.co/hSjLpm6DCx', 'https', ':', '//t.co/sDok69Y45d']"
706032730631487489.json,706032730631487489,0,0,0,0,"['#FASTING', '#SCIENCE', '#IMMUNESYSTEM', '#STEMCELLS', '#CANCER']","#Fasting for three days can regenerate entire immune system, study finds - #Science #ImmuneSystem #StemCells #Cancer https://t.co/LvsP7wRgb9","['Fasting', 'for', 'three', 'days', 'can', 'regenerate', 'entire', 'immune', 'system', 'study', 'finds', 'Science', 'ImmuneSystem', 'StemCells', 'Cancer', 'https', 't.co/LvsP7wRgb9']","[Sentence(""#Fasting for three days can regenerate entire immune system, study finds - #Science #ImmuneSystem #StemCells #Cancer https://t.co/LvsP7wRgb9"")]","[('Fasting', 'VBG'), ('for', 'IN'), ('three', 'CD'), ('days', 'NNS'), ('can', 'MD'), ('regenerate', 'VB'), ('entire', 'JJ'), ('immune', 'NN'), ('system', 'NN'), ('study', 'VB'), ('finds', 'VBZ'), ('Science', 'NNP'), ('ImmuneSystem', 'NNP'), ('StemCells', 'NNP'), ('Cancer', 'NNP'), ('https', 'NN'), ('//t.co/LvsP7wRgb9', 'NN')]","Sentiment(polarity=0.0, subjectivity=0.625)",0.0,0.625,"['fasting', 'entire immune system', '# science #', 'immunesystem', 'stemcells', '# cancer https']","#Wasting for three days can regenerate entire immune system, study finds - #Science #ImmuneSystem #StemCells #Cancer http://t.co/LvsP7wRgb9","['#', 'Fasting', 'for', 'three', 'days', 'can', 'regenerate', 'entire', 'immune', 'system', ',', 'study', 'finds', '-', '#', 'Science', '#', 'ImmuneSystem', '#', 'StemCells', '#', 'Cancer', 'https', ':', '//t.co/LvsP7wRgb9']"
1077721180629594112.json,1077721180629594112,0,2,1,0,"['#FASTING', '#CANCER', '#FEATURED', '#STRESS']",9 Powerful Benefits of #Fasting https://t.co/dDvl8eURBw #cancer #featured #stress,"['9', 'Powerful', 'Benefits', 'of', 'Fasting', 'https', 't.co/dDvl8eURBw', 'cancer', 'featured', 'stress']","[Sentence(""9 Powerful Benefits of #Fasting https://t.co/dDvl8eURBw #cancer #featured #stress"")]","[('9', 'CD'), ('Powerful', 'JJ'), ('Benefits', 'NNS'), ('of', 'IN'), ('Fasting', 'VBG'), ('https', 'NN'), ('//t.co/dDvl8eURBw', 'JJ'), ('cancer', 'NN'), ('featured', 'VBD'), ('stress', 'NN')]","Sentiment(polarity=0.3, subjectivity=1.0)",0.3,1.0,"['powerful benefits', 'fasting', '//t.co/ddvl8eurbw # cancer #', '# stress']",9 Powerful Benefits of #Wasting http://t.co/dDvl8eURBw #cancer #features #stress,"['9', 'Powerful', 'Benefits', 'of', '#', 'Fasting', 'https', ':', '//t.co/dDvl8eURBw', '#', 'cancer', '#', 'featured', '#', 'stress']"
1257958562996858881.json,1257958562996858881,0,0,0,0,"['#KAFFARAH', '#RAMADAN', '#FASTING', '#MUSLIMS', '#CANCER']","#Kaffarah facts. In #Ramadan, #fasting is obligatory for all healthy #Muslims. If you break your fast for no valid reason, you have to pay Kaffarah. Feed a #cancer patient for missed fasts.

https://t.co/TeIBI8rMlR https://t.co/FvPw9iJRkn","['Kaffarah', 'facts', 'In', 'Ramadan', 'fasting', 'is', 'obligatory', 'for', 'all', 'healthy', 'Muslims', 'If', 'you', 'break', 'your', 'fast', 'for', 'no', 'valid', 'reason', 'you', 'have', 'to', 'pay', 'Kaffarah', 'Feed', 'a', 'cancer', 'patient', 'for', 'missed', 'fasts', 'https', 't.co/TeIBI8rMlR', 'https', 't.co/FvPw9iJRkn']","[Sentence(""#Kaffarah facts.""), Sentence(""In #Ramadan, #fasting is obligatory for all healthy #Muslims.""), Sentence(""If you break your fast for no valid reason, you have to pay Kaffarah.""), Sentence(""Feed a #cancer patient for missed fasts.""), Sentence(""https://t.co/TeIBI8rMlR https://t.co/FvPw9iJRkn"")]","[('Kaffarah', 'NNP'), ('facts', 'NNS'), ('In', 'IN'), ('Ramadan', 'NNP'), ('fasting', 'NN'), ('is', 'VBZ'), ('obligatory', 'JJ'), ('for', 'IN'), ('all', 'DT'), ('healthy', 'JJ'), ('Muslims', 'NNP'), ('If', 'IN'), ('you', 'PRP'), ('break', 'VBP'), ('your', 'PRP$'), ('fast', 'NN'), ('for', 'IN'), ('no', 'DT'), ('valid', 'JJ'), ('reason', 'NN'), ('you', 'PRP'), ('have', 'VBP'), ('to', 'TO'), ('pay', 'VB'), ('Kaffarah', 'NNP'), ('Feed', 'VB'), ('a', 'DT'), ('cancer', 'NN'), ('patient', 'NN'), ('for', 'IN'), ('missed', 'JJ'), ('fasts', 'NNS'), ('https', 'NN'), ('//t.co/TeIBI8rMlR', 'JJ'), ('https', 'NN'), ('//t.co/FvPw9iJRkn', 'NN')]","Sentiment(polarity=0.35, subjectivity=0.55)",0.35,0.55,"['kaffarah', 'ramadan', 'healthy #', 'muslims', 'valid reason', 'kaffarah', 'feed', '# cancer patient', '//t.co/teibi8rmlr https']","#Kaffarah facts. In #Ramadan, #fasting is obligatory for all healthy #Muslims. Of you break your fast for no valid reason, you have to pay Kaffarah. Need a #cancer patient for missed facts.

http://t.co/TeIBI8rMlR http://t.co/FvPw9iJRkn","['#', 'Kaffarah', 'facts', '.', 'In', '#', 'Ramadan', ',', '#', 'fasting', 'is', 'obligatory', 'for', 'all', 'healthy', '#', 'Muslims', '.', 'If', 'you', 'break', 'your', 'fast', 'for', 'no', 'valid', 'reason', ',', 'you', 'have', 'to', 'pay', 'Kaffarah', '.', 'Feed', 'a', '#', 'cancer', 'patient', 'for', 'missed', 'fasts', '.', 'https', ':', '//t.co/TeIBI8rMlR', 'https', ':', '//t.co/FvPw9iJRkn']"
